date,water_temp,ph,dissolved_oxygen,conductivity,turbidity,codmn,nh3_n,tp,tn,station_id,weather_station_name,district,pressure,air_temp,humidity,precipitation,wind_speed,wind_dir,songpu_flow_m3s,songpu_water_level_m,huangdu_flow_m3s,huangdu_water_level_m,huangdu_flow_m3s_abs,huangdu_flow_m3s_reverse_flag,huangdu_flow_m3s_3d_mean,huangdu_flow_m3s_7d_mean,songpu_flow_m3s_abs,songpu_flow_m3s_reverse_flag,songpu_flow_m3s_3d_mean,songpu_flow_m3s_7d_mean,huangdu_water_level_m_1d_diff,huangdu_water_level_m_3d_mean,songpu_water_level_m_1d_diff,songpu_water_level_m_3d_mean,songpu_flow_level_coupling,huangdu_flow_level_coupling,boundary_label,boundary_label_available,boundary_extent_ratio,label_source,label_confidence,boundary_zone_name,notes,wind_dir_sin,wind_dir_cos,precipitation_3d,precipitation_7d,pressure_drop,conductivity_anomaly,mixing_proxy,resuspension_index,runoff_proxy,nutrient_risk_index,self_purification_index,settling_index,songpu_flow_m3s_1d_diff,songpu_flow_rise_flag,huangdu_flow_m3s_1d_diff,huangdu_flow_rise_flag,songpu_tidal_pumping_proxy,songpu_resuspension_potential,songpu_flushing_potential,runoff_sediment_pulse,hydrodynamic_intensity,water_air_temp_gap,dayofyear_sin,dayofyear_cos,clearness_proxy
2023-04-01,15.261666666666665,7.2575,7.144333333333333,640.128,82.96733333333333,3.6506666666666665,0.3541666666666667,0.09183333333333334,3.3095,58362,宝山,宝山区,1015.336842,13.221053,68.894737,0.0,1.168421,118.257294,801.0,2.18,34.7,2.55,34.7,0,28.23333333333333,24.358571428571423,801.0,0,943.3333333333334,941.8571428571428,-0.0300000000000002,2.58,-0.0099999999999997,2.2066666666666666,1746.18,88.485,,0.0,,,,,,0.8808304754312092,-0.47343180454172057,0.8999999999999965,5.9999999999999964,1.6423249999999143,-269.6615714285714,3.2006681161137855,2.2234998999999953,10.6399806616065,4.582,1.3713866911926982,0.21228060269010873,-138.0,0.0,10.600000000000001,1.0,0.0,948.3899999999998,11.234527713158293,9.539999999999964,4.002158502756404,2.0406136666666654,0.9999855506507186,0.005375731557583884,0.3423076396141336
2023-04-02,15.721666666666666,7.297166666666667,7.118333333333333,646.5806666666666,96.62816666666667,3.6918333333333333,0.35333333333333333,0.09633333333333333,3.2905,58362,宝山,宝山区,1016.404348,15.652174,76.652174,0.0,2.891304,96.527458,557.0,2.2,25.5,2.49,25.5,0,28.100000000000005,26.871428571428567,557.0,0,765.6666666666666,921.4285714285714,-0.0599999999999996,2.5400000000000005,0.02,2.19,1225.4,63.495000000000005,,0.0,,,,,,0.9935174909251022,-0.11367935268064075,0.0,5.9999999999999964,0.0,-231.00047619047632,6.712518939938908,2.898304,11.10474116612661,4.607166666666667,1.3464711629025126,0.2569832631940347,-244.0,0.0,-9.200000000000003,0.0,0.0,817.02,7.842682012875382,0.0,4.384647889728968,0.06949266666666531,0.9999300657962057,-0.011826390691832589,0.3167220981852018
2023-04-03,15.956666666666665,7.384,7.508833333333333,634.3035,110.61500000000001,3.6606666666666663,0.31383333333333335,0.10216666666666667,3.160833333333333,58362,宝山,宝山区,1012.8,17.475,75.416667,19.2,4.979167,129.259638,290.0,2.26,23.5,2.5,23.5,0,27.9,28.4,290.0,0,549.3333333333334,826.7142857142857,0.0099999999999997,2.5133333333333336,0.0599999999999996,2.2133333333333334,655.4,58.75,,0.0,,,,,,0.7742862027051147,-0.6328355839398524,19.199999999999996,25.199999999999996,3.6043480000000727,-169.9441190476191,9.685465799140344,100.60017339999999,44.70957632326775,4.496333333333333,1.4205443203840684,0.034742108460346054,-267.0,0.0,-2.0,0.0,0.0,590.4199999999997,4.921680180381967,0.0,9.945716170675277,-1.5183333333333362,0.9995786855478958,-0.029025013321975237,0.29399638778895476
2023-04-04,16.82,7.4762,7.7918,493.2443999999999,95.9446,3.5865,0.37360000000000004,0.189,3.3948,58362,宝山,宝山区,1007.991667,17.9625,85.166667,2.7,4.3375,205.366102,425.0,2.26,17.6,2.54,17.6,0,22.2,26.457142857142856,425.0,0,424.0,736.0,0.04,2.51,0.0,2.24,960.5,44.70400000000001,,0.0,,,,,,-0.42840061656077927,-0.903588906378528,21.899999999999995,27.899999999999995,4.808332999999948,-210.18246666666676,7.103853576272786,99.32874999999999,52.13312293480083,5.6584,1.287677681605702,0.03120530522642372,135.0,1.0,-5.899999999999999,0.0,0.0,560.0,4.37363195061922,0.0,10.488050621321655,-1.1424999999999983,0.9989315138848577,-0.046215046983708354,0.31791471756369194
2023-04-05,16.505,7.4045,7.4515,591.7068333333333,163.569,5.358833333333333,0.28883333333333333,0.1305,3.0935,58362,宝山,宝山区,1014.991667,13.141667,68.625,0.0,3.345833,285.75297,653.0,2.38,10.6,2.58,10.6,0,17.233333333333334,23.12857142857143,653.0,0,456.0,679.2857142857143,0.04,2.54,0.1200000000000001,2.2999999999999994,1554.14,27.348,0.0,1.0,0.0142687277051129,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",-0.9624411646977625,0.2714903395983261,21.899999999999995,22.799999999999997,0.0,-32.56610476190474,7.538466512122789,76.66157569999999,38.881987713113965,4.687333333333333,1.059210758765245,0.038101286402302426,228.0,1.0,-7.000000000000002,0.0,0.0,986.7200000000001,2.7708742229703045,0.0,9.122674765771553,3.363332999999999,0.9979887423155984,-0.06339140486951038,0.2280926403982172
2023-04-06,16.341666666666665,7.426333333333333,7.549333333333334,553.0063333333334,184.043,3.828,0.19816666666666669,0.13133333333333333,2.965,58362,宝山,宝山区,1016.845833,11.125,81.25,3.1,1.9,284.928726,372.0,2.35,2.17,2.63,2.17,0,10.123333333333331,19.738571428571426,372.0,0,483.3333333333333,576.7142857142857,0.0499999999999998,2.583333333333333,-0.0299999999999998,2.33,874.2,5.7071,,0.0,,,,,,-0.9662470409292937,0.2576172662990271,5.799999999999997,24.999999999999996,0.0,-44.65334285714289,4.624106140712231,12.930499999999995,45.67385675061427,4.4765,1.3422934836661298,0.11494252873563221,-281.0,0.0,-8.43,0.0,0.0,672.5899999999999,2.612005497821227,0.0,4.799562469661112,5.216666666666665,0.9967506498213929,-0.08054900421874167,0.2081898104091947
2023-04-07,16.313333333333333,7.389833333333333,7.2124999999999995,549.4975000000001,198.19766666666666,3.7095000000000002,0.2041666666666667,0.13516666666666666,2.823166666666667,58362,宝山,宝山区,1022.883333,12.454167,69.541667,0.0,2.495833,322.602747,560.0,2.43,0.358,2.71,0.358,0,4.376,16.34685714285714,560.0,0,528.3333333333334,522.5714285714286,0.08,2.64,0.08,2.3866666666666667,1360.8000000000002,0.97018,,0.0,,,,,,-0.6073377514561079,0.7944437397677944,3.0999999999999965,24.999999999999996,0.0,-37.42639047619036,4.961104738058356,10.260915299999992,42.637708440483124,4.379,1.2953184955359447,0.15161087310730886,188.0,1.0,-1.8119999999999998,0.0,0.0,807.84,2.652306837596826,0.0,4.790414421338004,3.8591663333333326,0.9952176027737294,-0.09768276782171598,0.19567874947813824
2023-04-08,16.52,7.367,7.174833333333333,543.9963333333334,177.90833333333333,3.5231666666666666,0.14316666666666666,0.1275,2.7961666666666667,58362,宝山,宝山区,1023.9875,13.208333,43.0,0.0,1.9875,105.792545,477.0,2.42,4.08,2.74,4.08,0,2.2026666666666666,11.972571428571426,477.0,0,469.6666666666667,476.2857142857143,0.0300000000000002,2.6933333333333334,-0.0100000000000002,2.4,1154.34,11.179200000000002,,0.0,,,,,,0.9622534129367265,-0.2721550464195394,3.0999999999999965,24.999999999999996,0.0,-29.19446190476185,4.8254202680854625,8.152249999999993,35.92459756941643,4.214333333333333,1.3565872953665474,0.16427104722792615,-83.0,0.0,3.722,1.0,0.0,565.6000000000001,2.6251804928035773,11.538199999999987,4.41372517591255,3.311667,0.9933900548258936,-0.11478762552212701,0.21391236629637722
2023-04-09,16.683333333333334,7.296500000000001,6.590833333333333,579.2955000000001,172.302,3.8245,0.11783333333333333,0.12833333333333333,2.9765,58362,宝山,宝山区,1017.352174,15.895652,50.0,0.0,2.878261,158.195877,613.0,2.45,4.73,2.74,4.73,0,3.056,9.005428571428569,613.0,0,550.0,484.2857142857143,0.0,2.73,0.0300000000000002,2.4333333333333336,1501.85,12.960200000000002,,0.0,,,,,,0.3714346483591846,-0.9284591008753638,0.0,24.999999999999996,6.635325999999964,15.716871428571494,4.910346101643026,2.888761,37.710029589943325,4.377666666666666,1.1896051063107125,0.09511501640686508,136.0,1.0,0.6500000000000004,1.0,0.0,771.4700000000001,3.1736506214584947,0.0,5.759288319692787,0.7876813333333335,0.9912685467787256,-0.13185851571739118,0.21931635905037128
2023-04-10,17.05666666666667,7.286333333333334,6.552166666666667,588.567,187.7495,3.9621666666666666,0.13966666666666666,0.129,3.1308333333333334,58362,宝山,宝山区,1010.709091,21.177273,56.863636,0.0,3.759091,167.795888,633.0,2.38,3.83,2.73,3.83,0,4.213333333333334,6.195428571428569,633.0,0,574.3333333333334,533.2857142857143,-0.0100000000000002,2.736666666666667,-0.0700000000000002,2.4166666666666665,1506.54,10.4559,,0.0,,,,,,0.2113949430352243,-0.9774007254238838,0.0,5.799999999999997,6.643083000000047,31.522157142857168,5.521551170974808,3.7835910000000004,9.345773804967353,4.5605,1.1538537353575244,0.08770257321103817,20.0,1.0,-0.9000000000000004,0.0,0.0,698.7100000000002,3.0428336675505543,0.0,6.301818607946216,-4.120606333333331,0.9888537064205885,-0.1488903868564548,0.20482354070474917
2023-04-11,17.58,7.2989999999999995,6.4623333333333335,588.3246666666666,195.97083333333333,4.075,0.09916666666666667,0.13116666666666668,3.2695000000000003,58362,宝山,宝山区,1014.116667,19.191667,56.0,0.0,2.9625,6.562391,653.0,2.35,2.44,2.72,2.44,0,3.6666666666666674,4.029714285714283,653.0,0,633.0,565.8571428571429,-0.0099999999999997,2.7300000000000004,-0.0299999999999998,2.393333333333333,1534.55,6.6368,,0.0,,,,,,0.11428507502275831,0.9934479964381843,0.0,3.0999999999999965,0.0,17.696928571428543,4.273535637473501,2.973,5.067066756142068,4.6803333333333335,1.1227194250034462,0.25236593059936907,20.0,1.0,-1.3900000000000001,0.0,0.0,693.1899999999998,3.2136737672667275,0.0,4.501773423169383,-1.6116670000000006,0.986146248341595,-0.16587819893463143,0.19758690425533498
2023-04-12,17.448333333333334,7.286666666666666,6.5735,591.5906666666666,151.84683333333334,3.812333333333333,0.059666666666666666,0.12066666666666666,3.0305,58362,宝山,宝山区,1019.152632,15.831579,37.631579,0.0,2.736842,100.365757,526.0,2.35,27.0,2.71,27.0,0,11.090000000000002,6.372571428571425,526.0,0,604.0,547.7142857142857,-0.0100000000000002,2.72,0.0,2.36,1236.1,73.17,0.0,1.0,0.0023781212841854,DLR_GWP_P1D_real_raster_proxy,0.8571428571428572,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",0.9836791829724068,-0.17993127851137586,0.0,3.0999999999999965,0.0,20.979523809523698,6.369096584765773,2.736842,4.640435748694,4.296833333333334,1.2178258275592786,0.26760564134100395,-127.0,0.0,24.56,1.0,0.0,653.0,3.951668391341659,0.0,4.276984118615658,1.6167543333333345,0.9831469737221499,-0.1828169249850199,0.2406349670904303
2023-04-13,17.509999999999998,7.26525,6.5325,597.073,131.522,3.7025,0.06,0.1085,3.03575,58362,宝山,宝山区,1011.873913,18.73913,65.0,0.0,2.578261,140.996456,885.0,2.42,34.8,2.63,34.8,0,21.413333333333338,11.033999999999995,885.0,0,688.0,621.0,-0.08,2.686666666666667,0.0699999999999998,2.373333333333333,2141.7,91.524,,0.0,,,,,,0.6293684597964659,-0.7771070336919003,0.0,0.0,7.278719000000024,20.166619047619065,5.2189446971140585,2.6027609999999997,0.4664484029808458,4.18075,1.2608744973264427,0.0921066447575659,359.0,1.0,7.799999999999997,1.0,0.0,1331.0799999999997,5.191590830201778,0.0,5.856852936902277,-1.2291300000000014,0.9798567700958665,-0.1997015525660636,0.2648540490330731
2023-04-14,18.03333333333333,7.25,6.349,613.7586666666666,92.24900000000001,3.682,0.134,0.10400000000000001,2.9850000000000003,58362,宝山,宝山区,1008.5125,19.1375,76.125,0.0,2.395833,314.912508,799.0,2.24,34.8,2.61,34.8,0,32.2,15.954285714285712,799.0,0,736.6666666666666,655.1428571428571,-0.02,2.65,-0.1799999999999997,2.3366666666666664,1789.7600000000002,90.828,,0.0,,,,,,-0.7081857250011092,0.7060261885402364,0.0,0.0,3.3614129999999705,27.67211904761905,5.095219489236772,2.458833,0.5253824813883664,4.159000000000001,1.224836124728252,0.1479892843918964,-86.0,0.0,0.0,0.0,0.0,1044.2999999999997,7.899995352943908,0.0,4.922494640376683,-1.1041666666666679,0.9762766110869321,-0.21652708524481437,0.3245116946788209
2023-04-15,18.148333333333333,7.238499999999999,6.509666666666667,624.2011666666666,80.18016666666666,3.6485,0.17,0.09683333333333333,2.9375,58362,宝山,宝山区,1007.491667,17.6,70.125,0.0,2.8375,190.038204,728.0,2.24,36.9,2.62,36.9,0,35.5,20.64285714285714,728.0,0,804.0,691.0,0.0100000000000002,2.62,0.0,2.3000000000000003,1630.7200000000005,96.678,,0.0,,,,,,-0.17430479463212098,-0.9846917479943935,0.0,0.0,1.0208330000000387,26.65678571428566,4.320840914569942,2.8375,0.5395968390882668,4.075833333333334,1.2720389091642028,0.20583191806736836,-71.0,0.0,2.1000000000000014,1.0,0.0,799.0,9.903896887786631,0.0,4.6641935258287255,0.548333333333332,0.9724075561219968,-0.23328854407545518,0.34803735996961405
2023-04-16,18.463333333333335,7.275833333333334,6.807166666666667,625.4895,82.94816666666667,3.661,0.17183333333333337,0.09633333333333333,2.901,58362,宝山,宝山区,1009.541667,18.695833,61.875,0.0,2.85,102.529617,673.0,2.31,40.6,2.58,40.6,0,37.43333333333333,25.76714285714285,673.0,0,733.3333333333334,699.5714285714286,-0.04,2.603333333333333,0.0699999999999998,2.2633333333333336,1554.63,104.748,,0.0,,,,,,0.9761839959894312,-0.21694424623415623,0.0,0.0,0.0,21.34597619047622,6.609108905206725,2.8745,0.5473387707910355,4.0361666666666665,1.3283199250926798,0.2597402597402597,-55.0,0.0,3.700000000000003,1.0,0.0,778.9599999999999,8.735549118602949,0.0,4.447752910816915,-0.23249966666666566,0.9682507501166718,-0.2499809690726521,0.34234638830706166
2023-04-17,18.851666666666667,7.294833333333333,6.897166666666667,604.048,99.52083333333333,3.789,0.21950000000000003,0.10733333333333334,2.872,58362,宝山,宝山区,1008.5375,23.454167,60.041667,0.0,3.858333,167.557524,457.0,2.29,31.4,2.54,31.4,0,36.3,29.705714285714283,457.0,0,619.3333333333334,674.4285714285714,-0.04,2.58,-0.02,2.28,1046.53,79.756,,0.0,,,,,,0.21545932023081563,-0.976512816774913,0.0,0.0,1.0041669999999385,-2.3070952380952576,5.608677183021252,3.865333,0.5428489989974654,4.164833333333333,1.2818364100020814,0.17057569296375447,-216.0,0.0,-9.200000000000003,0.0,0.0,686.46,6.161243523316063,0.0,5.092679039679183,-4.602500333333335,0.9638074231367307,-0.26659942067929354,0.31176601470428944
2023-04-18,19.265,7.333833333333334,6.996666666666667,578.4243333333334,131.97466666666665,3.823166666666667,0.1366666666666667,0.1145,2.8193333333333332,58362,宝山,宝山区,1007.275,25.995833,59.541667,0.0,2.241667,171.868494,500.0,2.31,32.0,2.57,32.0,0,34.666666666666664,33.92857142857142,500.0,0,543.3333333333334,652.5714285714286,0.0299999999999998,2.563333333333333,0.02,2.303333333333333,1155.0,82.24,,0.0,,,,,,0.14144560821664778,-0.9899460287895612,0.0,0.0,1.2625000000000455,-26.51642857142849,3.491231867396918,2.248667,0.5361324818690694,4.101,1.2946754362755786,0.2220166348183782,43.0,1.0,0.6000000000000014,1.0,0.0,553.86,4.085991316641767,0.0,4.211559882656074,-6.7308330000000005,0.9590788900341131,-0.28313898122818354,0.26427525890410597
2023-04-19,19.466666666666665,7.319,7.021833333333333,537.8883333333333,161.49366666666666,3.7746666666666666,0.06333333333333334,0.12316666666666666,2.691333333333333,58362,宝山,宝山区,1007.0375,19.595833,82.208333,0.0,2.345833,92.056465,245.0,2.32,13.0,2.57,13.0,0,25.46666666666667,31.928571428571423,245.0,0,400.6666666666667,612.4285714285714,0.0,2.56,0.0099999999999997,2.306666666666666,568.4,33.41,0.0,1.0,0.0047562425683709,DLR_GWP_P1D_real_raster_proxy,0.7142857142857143,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",0.9993559482555762,-0.035884379417765275,0.0,0.0,0.23749999999995453,-59.380666666666684,5.515954892554078,2.3493329999999997,0.491382911937747,3.9863333333333335,1.30539380427028,0.2790697934018448,-255.0,0.0,-19.0,0.0,0.0,504.9999999999999,2.4657371261649175,0.0,3.7840201602096717,-0.12916633333333394,0.9540665500578387,-0.2995947563972602,0.2302467310187114
2023-04-20,19.763333333333335,7.317,6.9165,529.8083333333333,173.968,3.7278333333333333,0.06283333333333334,0.1235,2.699666666666667,58362,宝山,宝山区,1009.626087,18.486957,82.956522,0.0,2.465217,60.372923,337.0,2.45,6.7,2.65,6.7,0,17.233333333333334,27.91428571428571,337.0,0,360.6666666666667,534.1428571428571,0.08,2.5966666666666662,0.1300000000000003,2.36,825.6500000000001,17.755,,0.0,,,,,,0.8692614039886807,0.49435271976153594,0.0,0.0,0.0,-57.85142857142864,5.481591874879216,2.510717,0.43548771311397383,3.9975,1.292066641270752,0.2885822157746542,92.0,1.0,-6.3,0.0,0.0,484.77000000000015,2.061329309740448,0.0,3.9554988822203576,1.2763763333333351,0.9487718864399473,-0.31596187665790293,0.21769244329098136
2023-04-21,19.698333333333334,7.3629999999999995,7.366499999999999,472.24133333333333,173.9755,3.5893333333333337,0.05416666666666667,0.123,2.6218333333333335,58362,宝山,宝山区,1016.091667,14.916667,57.208333,0.0,3.408333,25.944974,97.9,2.45,4.7,2.7,4.7,0,8.133333333333333,23.61428571428571,97.9,0,226.63333333333333,433.9857142857143,0.0500000000000002,2.64,0.0,2.4066666666666667,239.855,12.69,,0.0,,,,,,0.4375077565512701,0.8992146367566948,0.0,0.0,0.0,-95.20166666666665,5.58862151020396,3.408333,0.33178960870888724,3.906,1.4065848118255215,0.2268431173416346,-239.1,0.0,-2.0,0.0,0.0,337.0,1.295228951100773,0.0,4.01615637355763,4.781666333333334,0.9431964659565866,-0.33223549871590435,0.21768516776183455
2023-04-22,19.543333333333333,7.384333333333333,7.395500000000001,478.25466666666665,178.01633333333334,3.4363333333333337,0.06233333333333333,0.12216666666666666,2.491,58362,宝山,宝山区,1017.558333,16.783333,61.875,0.0,3.429167,67.636602,229.0,2.57,2.51,2.72,2.51,0,4.636666666666667,18.70142857142857,229.0,0,221.3,362.7,0.02,2.69,0.1199999999999996,2.49,588.53,6.8272,,0.0,,,,,,0.9247892823835943,0.38047967513184827,0.0,0.0,0.0,-68.33883333333341,7.416135785441982,3.471167,0.2593939311363569,3.775,1.4453049486253617,0.22577608837056723,131.1,1.0,-2.1900000000000004,0.0,0.0,403.3119999999999,1.2362000487851201,0.0,4.3859188686209665,2.760000333333334,0.9373419384643772,-0.3484108069446808,0.21380993482950617
2023-04-23,19.423333333333332,7.362333333333333,7.2636666666666665,487.34,153.77783333333332,3.776666666666667,0.06266666666666666,0.129,2.6641666666666666,58362,宝山,宝山区,1020.154167,14.304167,80.208333,7.0,3.904167,61.178788,150.0,2.57,0.924,2.72,0.924,0,2.7113333333333336,13.033428571428567,150.0,0,158.96666666666667,287.9857142857143,0.0,2.7133333333333334,0.0,2.53,385.5,2.5132800000000004,,0.0,,,,,,0.8761282655140974,0.48207806667308495,6.9999999999999964,6.9999999999999964,0.0,-39.51785714285717,8.077310037509616,31.233335999999987,12.811291990163975,4.0168333333333335,1.3193670075825585,0.08400419785777537,-79.0,0.0,-1.5859999999999999,0.0,0.0,229.0,1.0270635222313274,0.0,5.890389939407852,5.119166333333332,0.9312100364121947,-0.3644830148102912,0.2385040425327256
2023-04-24,18.790000000000003,7.392333333333333,7.492,471.14183333333335,150.91566666666668,3.423166666666667,0.10333333333333333,0.1205,2.5868333333333333,58362,宝山,宝山区,1020.333333,13.620833,73.375,0.2,3.170833,45.620368,149.0,2.57,0.379,2.73,0.379,0,1.271,8.60185714285714,149.0,0,176.0,243.9857142857143,0.0099999999999997,2.723333333333334,0.0,2.57,382.93,1.03467,,0.0,,,,,,0.7147213568676289,0.6994093093727702,7.199999999999997,7.199999999999997,0.0,-36.72942857142857,6.188690358275093,26.000830599999986,12.606033039468509,3.895166666666667,1.4509813823583788,0.08794430452017017,-1.0,0.0,-0.545,0.0,0.0,150.0,1.1585375219145708,0.0,5.487727660169651,5.169167000000003,0.9248025743285089,-0.38044736628785164,0.24167218139472613
2023-04-25,18.69333333333333,7.333166666666667,6.8084999999999996,523.3163333333333,142.9466666666667,3.604333333333333,0.13183333333333333,0.12566666666666668,2.682166666666667,58362,宝山,宝山区,1016.145833,15.05,65.541667,0.0,2.004167,278.59357,758.0,2.64,8.35,2.76,8.35,0,3.2176666666666662,5.223285714285711,758.0,0,352.3333333333333,280.8428571428572,0.0299999999999998,2.736666666666667,0.0700000000000002,2.5933333333333333,2001.12,23.046,,0.0,,,,,,-0.9887731563752918,0.14942437964282346,7.199999999999997,7.199999999999997,4.1875,23.317642857142857,4.980633797102544,16.45866939999999,12.134892331880847,4.070666666666667,1.2642905556237862,0.06948465386254422,609.0,1.0,7.971,1.0,0.0,1462.6900000000003,2.4476658021489435,57.39119999999998,6.285294929069722,3.643333333333331,0.9181214482844364,-0.39629913726891813,0.2508179552625841
