省份,城市,流域,河流,站点名称,经度,纬度,监测时间,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总有机碳,总磷,总氮,叶绿素α,藻密度,水质,站点
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-15 04:00:00,13.7800,7.45000,6.97000,533.30000,145.31000,3.85000,0.26000,,0.11000,2.30000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-15 08:00:00,13.5900,7.56000,7.88000,531.70000,149.13000,3.87000,0.35000,,0.12000,2.58000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-15 12:00:00,15.3700,7.73000,8.21000,428.10000,119.87000,3.79000,0.26000,,0.11000,2.65000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-15 16:00:00,15.8700,7.69000,7.67000,448.80000,107.40000,2.74000,0.11000,,0.09000,1.72000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-15 20:00:00,14.4900,7.52000,7.29000,525.60000,132.88000,2.86000,0.16000,,0.11000,1.83000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-16 00:00:00,15.5000,7.70000,8.06000,422.90000,98.29000,3.72000,0.29000,,0.11000,2.12000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-16 04:00:00,15.5000,7.50000,6.62000,514.50000,163.05000,3.72000,0.29000,,0.11000,2.12000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-16 08:00:00,14.3600,7.54000,7.47000,528.00000,143.84000,3.84000,0.34000,,0.13000,2.21000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-16 12:00:00,15.3700,7.75000,8.35000,408.10000,118.00000,3.79000,0.25000,,0.11000,2.54000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-16 16:00:00,15.8800,7.72000,7.85000,415.10000,103.27000,2.87000,0.08000,,0.10000,1.62000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-16 20:00:00,14.6100,7.30000,7.17000,522.60000,102.06000,2.63000,0.10000,,0.10000,1.58000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-17 00:00:00,15.3700,7.70000,8.56000,399.70000,96.47000,3.76000,0.31000,,0.11000,2.44000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-17 04:00:00,17.4900,7.84000,9.28000,1.00000,0.80000,2.66000,0.07000,,0.10000,1.66000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-17 08:00:00,13.8400,7.54000,7.51000,534.10000,113.43000,2.66000,0.02000,,0.51000,1.66000,,,劣Ⅴ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-17 12:00:00,15.1800,7.77000,8.81000,391.90000,164.18000,3.60000,0.46000,,0.14000,3.11000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-17 16:00:00,14.9900,7.76000,8.55000,411.30000,104.11000,2.86000,0.08000,,0.12000,1.79000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-17 20:00:00,12.9000,7.57000,8.17000,455.60000,106.66000,2.62000,0.10000,,0.11000,1.73000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-18 00:00:00,13.0700,7.75000,9.52000,394.00000,118.06000,3.09000,0.25000,,0.13000,2.47000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-18 04:00:00,11.6400,7.65000,8.96000,448.60000,151.36000,3.09000,0.25000,,0.13000,2.47000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-18 08:00:00,10.7100,7.46000,8.49000,551.80000,162.90000,3.18000,0.24000,,0.12000,2.76000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-18 12:00:00,13.7200,7.75000,9.18000,407.00000,116.48000,4.04000,0.37000,,0.15000,4.20000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-18 16:00:00,13.0700,7.73000,9.05000,433.80000,117.03000,2.80000,0.09000,,0.11000,3.33000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-18 20:00:00,12.1600,7.71000,10.32000,512.30000,1.35000,3.06000,0.14000,,0.12000,3.33000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-19 00:00:00,11.9000,7.64000,9.33000,453.70000,104.13000,3.06000,,,0.06000,3.33000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-19 04:00:00,11.5100,7.58000,8.47000,532.30000,165.57000,3.06000,,,0.06000,3.33000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-19 08:00:00,11.7700,7.71000,10.37000,540.10000,1.50000,4.04000,0.29000,,0.14000,1.86000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-19 12:00:00,14.9700,7.72000,8.46000,424.00000,136.84000,4.04000,,,0.24000,1.86000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-19 16:00:00,14.7400,7.70000,8.28000,445.30000,113.26000,2.88000,0.12000,,0.12000,0.05000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-19 20:00:00,13.9800,7.53000,7.34000,480.50000,127.27000,2.96000,0.14000,,0.11000,0.05000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-20 00:00:00,13.2300,7.61000,8.44000,464.50000,122.84000,3.91000,0.29000,,0.15000,3.39000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-20 04:00:00,13.4700,7.64000,8.27000,472.10000,100.84000,3.11000,0.16000,,0.11000,3.39000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-20 08:00:00,13.4600,7.45000,7.44000,535.40000,150.60000,3.09000,0.16000,,0.11000,1.76000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-20 12:00:00,14.6300,7.71000,8.47000,427.20000,141.54000,3.91000,0.37000,,0.15000,2.50000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-20 16:00:00,15.1200,7.69000,8.11000,436.90000,107.14000,3.00000,0.12000,,0.12000,2.50000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-20 20:00:00,14.7800,7.54000,7.36000,487.20000,122.56000,3.05000,0.12000,,0.11000,2.04000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-21 00:00:00,13.9800,7.56000,7.62000,508.40000,129.68000,3.45000,0.24000,,0.13000,2.70000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-21 04:00:00,14.7300,7.67000,8.03000,441.60000,82.43000,3.70000,0.24000,,0.12000,2.26000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-21 08:00:00,14.2300,7.47000,7.04000,533.40000,152.46000,2.98000,0.13000,,0.10000,1.76000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-21 12:00:00,14.7600,7.71000,8.54000,418.60000,130.74000,4.04000,0.36000,,0.14000,3.01000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-21 16:00:00,14.9900,7.70000,8.26000,426.50000,120.74000,3.19000,0.11000,,0.12000,1.48000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-21 20:00:00,14.8700,7.57000,7.60000,450.60000,130.55000,2.95000,0.11000,,0.11000,1.69000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-22 00:00:00,13.9700,7.58000,7.71000,487.00000,137.98000,3.44000,0.18000,,0.13000,2.38000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-22 04:00:00,14.2300,7.68000,8.36000,420.60000,94.87000,3.44000,0.18000,,0.13000,2.38000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-22 08:00:00,13.8500,7.48000,7.19000,513.70000,133.91000,2.86000,0.10000,,0.11000,1.71000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-22 12:00:00,15.2400,7.64000,8.10000,434.00000,111.39000,3.47000,0.32000,,0.13000,2.99000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-22 16:00:00,15.2500,7.71000,8.37000,413.20000,127.93000,2.95000,0.14000,,0.11000,1.67000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-22 20:00:00,15.1200,7.64000,7.88000,433.50000,129.34000,2.84000,0.09000,,0.11000,1.48000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-23 00:00:00,14.0200,7.59000,7.71000,485.00000,133.40000,3.07000,0.14000,,0.12000,1.67000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-23 04:00:00,14.3600,7.70000,8.53000,409.40000,113.91000,3.45000,0.22000,,0.13000,1.93000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-23 08:00:00,14.2300,7.43000,7.13000,511.90000,155.77000,2.66000,0.08000,,0.11000,1.55000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-23 12:00:00,13.8500,7.56000,7.54000,537.60000,154.11000,3.51000,0.35000,,0.15000,3.09000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-23 16:00:00,15.1200,7.67000,8.53000,409.90000,171.46000,4.08000,0.29000,,0.13000,2.14000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-23 20:00:00,15.1200,7.67000,8.09000,423.20000,117.33000,2.96000,0.08000,,0.13000,2.14000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-24 00:00:00,14.4800,7.56000,7.25000,502.10000,145.31000,3.00000,0.12000,,0.12000,1.36000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-24 04:00:00,15.0000,7.69000,8.31000,413.20000,109.76000,3.89000,0.28000,,0.13000,2.04000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-24 08:00:00,14.8700,7.60000,7.37000,493.00000,147.13000,2.94000,0.09000,,0.11000,1.45000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-24 12:00:00,14.2300,7.53000,7.22000,538.40000,102.96000,3.72000,0.27000,,0.13000,2.27000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-24 16:00:00,14.4800,7.75000,8.73000,396.60000,146.45000,4.27000,0.31000,,0.13000,2.43000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-24 20:00:00,14.1000,7.71000,8.61000,425.20000,105.89000,3.06000,0.08000,,0.12000,1.58000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-25 00:00:00,13.3000,7.66000,8.58000,425.20000,91.92000,2.81000,0.09000,,0.10000,1.69000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-25 04:00:00,13.0700,7.75000,9.36000,391.60000,117.94000,2.88000,0.14000,,0.11000,1.88000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-25 08:00:00,12.3000,7.70000,9.16000,425.30000,98.25000,2.74000,0.09000,,0.11000,1.80000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-25 12:00:00,12.0600,7.60000,8.91000,469.80000,74.84000,2.63000,0.14000,,0.11000,3.02000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-25 16:00:00,12.5500,7.77000,9.68000,391.00000,103.45000,2.82000,0.23000,,0.11000,2.59000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-25 20:00:00,11.5100,7.76000,9.83000,405.10000,90.37000,2.54000,0.09000,,0.11000,2.41000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-26 00:00:00,9.7200,7.53000,8.77000,517.00000,115.30000,2.55000,0.09000,,0.11000,2.47000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-26 04:00:00,9.5400,7.54000,9.20000,543.30000,100.90000,2.55000,0.09000,,0.11000,2.47000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-26 08:00:00,8.6900,7.57000,9.45000,562.00000,100.91000,3.56000,,,0.11000,3.30000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-26 12:00:00,10.5800,7.44000,8.29000,570.20000,114.25000,3.67000,,,0.11000,4.46000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-26 16:00:00,13.3300,7.70000,8.82000,432.80000,102.50000,4.14000,,,0.07000,4.46000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-26 20:00:00,21.7800,7.66000,8.83000,0.80000,0.87000,4.14000,,,0.29000,4.46000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-27 00:00:00,12.9600,7.74000,6.94000,533.30000,162.61000,4.14000,,,0.00000,4.46000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-27 04:00:00,13.2000,7.65000,7.68000,547.80000,130.84000,4.14000,,,0.00000,4.46000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-27 08:00:00,13.4600,7.70000,7.94000,524.20000,108.94000,4.10000,0.32000,,0.12000,1.83000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-27 12:00:00,14.2300,7.66000,7.60000,538.40000,156.24000,3.61000,0.27000,,0.11000,1.81000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-27 16:00:00,12.5500,7.70000,8.19000,555.40000,144.65000,4.33000,0.38000,,0.11000,1.64000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-27 20:00:00,13.4600,7.79000,8.65000,425.10000,77.43000,4.33000,0.35000,,,1.64000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-28 00:00:00,13.0700,7.58000,7.64000,556.10000,142.89000,2.91000,0.12000,,0.09000,2.76000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-28 04:00:00,12.5900,7.61000,7.95000,557.50000,104.08000,2.91000,0.12000,,0.09000,2.76000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-28 08:00:00,13.3300,7.78000,8.78000,433.10000,94.12000,3.90000,0.31000,,0.11000,2.45000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-28 12:00:00,13.3300,7.70000,8.07000,548.00000,114.31000,2.79000,0.14000,,0.10000,2.53000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-28 16:00:00,13.1800,7.70000,8.00000,553.90000,105.01000,4.12000,0.29000,,0.11000,2.27000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-28 20:00:00,13.3400,7.77000,8.61000,446.10000,99.70000,4.15000,0.30000,,0.10000,2.14000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-29 00:00:00,13.2000,7.64000,7.71000,559.00000,110.93000,3.20000,0.15000,,0.10000,1.67000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-29 04:00:00,13.1400,7.58000,7.66000,564.30000,114.01000,3.20000,0.15000,,0.10000,1.67000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-29 08:00:00,13.2200,7.76000,8.72000,442.60000,88.39000,4.23000,0.32000,,0.11000,2.29000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-29 12:00:00,14.1000,7.81000,8.55000,454.70000,78.20000,2.95000,0.14000,,0.10000,2.16000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-29 16:00:00,12.8200,7.68000,8.06000,566.90000,114.11000,3.14000,0.15000,,0.09000,1.77000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-29 20:00:00,11.7400,7.70000,8.97000,507.70000,79.19000,4.21000,0.32000,,0.17000,2.74000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-30 00:00:00,11.6400,7.71000,8.82000,524.10000,87.20000,3.58000,0.20000,,0.04000,2.50000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-30 04:00:00,10.7100,7.54000,8.44000,582.50000,120.10000,3.58000,0.20000,,0.04000,2.50000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-30 08:00:00,10.6500,7.70000,9.79000,450.00000,92.10000,4.35000,0.32000,,0.11000,3.13000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-30 12:00:00,12.9500,7.78000,9.04000,455.60000,73.94000,2.81000,0.12000,,0.10000,3.69000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-30 16:00:00,14.1000,7.60000,7.89000,508.70000,100.96000,3.05000,0.14000,,0.09000,3.69000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-30 20:00:00,12.8100,7.65000,7.96000,546.00000,108.91000,3.76000,0.27000,,0.04000,2.93000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-31 00:00:00,13.7400,7.78000,8.50000,438.90000,69.91000,4.19000,0.29000,,0.11000,2.26000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-31 04:00:00,13.0700,7.61000,7.45000,539.40000,125.09000,2.99000,0.13000,,0.09000,1.74000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-31 08:00:00,12.3200,7.66000,8.17000,545.70000,114.65000,4.30000,0.33000,,0.12000,2.55000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-31 12:00:00,13.8500,7.81000,8.76000,442.20000,87.68000,4.12000,0.28000,,0.00000,2.62000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-31 16:00:00,14.4800,7.79000,8.36000,438.70000,97.77000,3.08000,0.13000,,0.05000,1.77000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2021-12-31 20:00:00,13.0700,7.65000,7.83000,540.30000,100.39000,3.10000,0.14000,,0.10000,1.65000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-01 00:00:00,13.8600,7.81000,8.56000,426.60000,75.26000,4.03000,0.30000,,0.11000,2.08000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-01 04:00:00,13.3300,7.65000,7.60000,543.90000,115.61000,2.88000,0.10000,,0.09000,1.54000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-01 08:00:00,12.7900,7.62000,7.83000,556.90000,110.76000,4.19000,0.32000,,0.12000,2.29000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-01 12:00:00,13.7200,7.80000,8.79000,439.80000,135.91000,4.13000,0.35000,,0.12000,2.96000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-01 16:00:00,13.9700,7.51000,8.46000,454.40000,89.24000,3.34000,0.14000,,0.11000,1.85000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-01 20:00:00,13.5900,7.55000,7.43000,498.80000,108.22000,3.26000,0.16000,,0.11000,2.42000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-02 00:00:00,13.5900,7.76000,8.77000,426.70000,107.06000,3.60000,0.39000,,0.14000,3.14000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-02 04:00:00,13.6200,7.73000,8.25000,466.90000,124.67000,3.04000,0.13000,,0.11000,1.80000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-02 08:00:00,13.5200,7.60000,8.60000,539.70000,312.15000,3.34000,0.20000,,0.12000,2.07000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-02 12:00:00,13.9700,7.83000,8.98000,410.50000,150.91000,4.82000,0.34000,,0.19000,3.11000,,,Ⅲ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-02 16:00:00,14.9900,7.82000,8.70000,410.80000,105.08000,3.34000,0.12000,,0.00000,1.74000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-02 20:00:00,15.0000,7.74000,7.24000,441.20000,131.57000,2.94000,0.12000,,0.00000,1.61000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-03 00:00:00,14.0900,7.80000,8.61000,409.10000,140.13000,3.31000,0.18000,,0.00000,2.26000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-03 04:00:00,14.1200,7.78000,8.41000,423.60000,96.57000,3.04000,0.11000,,0.00000,1.79000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-03 08:00:00,13.9100,7.62000,7.97000,505.50000,130.47000,3.07000,0.13000,,0.00000,1.97000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-03 12:00:00,13.8500,7.83000,9.18000,393.90000,150.34000,3.73000,0.32000,,0.00000,3.12000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-03 16:00:00,14.9100,7.81000,8.61000,398.30000,134.14000,3.06000,0.09000,,0.00000,1.82000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-03 20:00:00,14.9900,7.73000,7.87000,429.40000,115.90000,2.87000,0.10000,,0.00000,1.91000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-04 00:00:00,14.3300,7.76000,8.54000,415.40000,128.82000,3.21000,0.15000,,0.00000,2.01000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-04 04:00:00,14.4800,7.80000,8.48000,411.60000,123.50000,3.08000,0.12000,,0.00000,1.89000,,,Ⅱ,
上海市,宝山区,太湖流域,黄浦江,吴淞口,121.522058,31.392691,2022-01-04 08:00:00,14.1100,7.60000,7.84000,507.30000,178.86000,4.08000,0.35000,,0.00000,3.06000,,,Ⅲ,
